,document,clause,severity,a,ch,cr,j,law,ltd,ter,use
9010,Evernote,The Customer who has contracted with Evernote and the Administrator of the Evernote Business account (as “Customer” and “Administrator” are defined in the applicable Evernote Business Agreement) have the responsibility to and agree to share the terms of such Separate Agreement with each individual whose user account is linked to that Evernote Business account (“End User”).,0,0,0,0,0,0,0,0,0
9011,Evernote,"If you are an End User of an Evernote Business account, please note that the Customer of your Evernote Business account (such as your employer or organization) may have established its own rules regarding End Users’ access, use, disclosure, or retention of data stored in that account.",0,0,0,0,0,0,0,0,0
9012,Evernote,You can find more information on how your personal Evernote service account works with your Evernote Business account in our Privacy Policy and in this Help and Learning article.,0,0,0,0,0,0,0,0,0
9013,Evernote,How Does Evernote Respond to Copyright or Other Intellectual Property Violations?,0,0,0,0,0,0,0,0,0
9014,Evernote,"We respond to clear and complete notices of alleged infringement of copyright, trademark or other intellectual property laws that satisfy the requirements in these Terms (which we believe to comply with the United States Digital Millennium Copyright and other applicable laws).",0,0,0,0,0,0,0,0,0
9015,Evernote,"If you believe that your intellectual property rights have been violated, please notify our Compliance team according to the instructions provided by our IP Rights Compliance Program and we will investigate.",0,0,0,0,0,0,0,0,0
9016,Evernote,"Note that each owner of intellectual property is responsible for protecting their rights and taking any legal or other action they determine to be appropriate to do so, and Evernote does not accept any obligation to take any particular action to enforce or protect any party’s intellectual property rights on their behalf.",0,0,0,0,0,0,0,0,0
9017,Evernote,Can Kids Use Evernote?,0,0,0,0,0,0,0,0,0
9018,Evernote,"Evernote is not directed to minors, and any use by minors should only be done with the guidance, supervision and consent of their parents, guardians and/or authorized school officials.",0,0,0,0,0,0,0,0,0
9019,Evernote,"Further, we rely on parents and guardians to ensure minors only use the Service if they can understand their rights and responsibilities as stated in these Terms and our Privacy Policy.",0,0,0,0,0,0,0,0,0
9020,Evernote,"Consistent with applicable law, Evernote does not knowingly collect personal information from minors without parental consent.",0,0,0,0,0,0,0,0,0
9021,Evernote,"If we learn that we have inadvertently obtained information in violation of applicable laws prohibiting collection of information from children without such consent, we will promptly delete it.",0,0,0,0,0,0,0,0,0
9022,Evernote,Where Does My Data Go?,0,0,0,0,0,0,0,0,0
9023,Evernote,"The Service is available worldwide, but your data is stored in the United States, as described in our Privacy Policy.",0,0,0,0,0,0,0,0,0
9024,Evernote,"If you use the Service, you acknowledge that you may be sending electronic communications (including your Basic Subscriber Information and Content), through computer networks owned by Evernote, its Service Providers, and other third parties located in California and other locations in the United States and other countries.",0,0,0,0,0,0,0,0,0
9025,Evernote,"As a result, your use of the Service will likely result in interstate and possibly international data transmissions, and your use of the Service shall constitute your consent to permit such transmissions.",0,0,0,0,0,0,0,0,0
9026,Evernote,How is My Account Closed?,0,0,0,0,0,0,0,0,0
9027,Evernote,"You may deactivate your account with our Service at any time, for any reason (or no reason).",0,0,0,0,0,0,0,0,0
9028,Evernote,"However, if you want to deactivate your account you need to take certain specific steps, which are described in our Help & Learning article entitled “How do I deactivate my account?”.",0,0,0,0,0,0,0,0,0
9029,Evernote,"If you subscribe to a Paid Service, you will need to cancel your subscription pursuant to our Commercial Terms.",0,0,0,0,0,0,0,0,0
9030,Evernote,"Evernote may act to temporarily limit your use of the Service, suspend access to your account, or close your account, with or without notice according to these Terms.",3,0,0,0,0,0,0,1,0
9031,Evernote,"Reasons for Evernote suspending or closing your account may include, without limitation: (i) breach or violation of these Terms (including the User Guidelines) or any Separate Agreement, (ii) an extended period of inactivity (determined in Evernote’s sole discretion), (iii) your nonpayment of any fees or other sums due Evernote or any other party related to your use of the Service, (iv) the discontinuance or material modification of the Service (or any part thereof) or (v) unexpected technical or security issues or problems or extensive Unsupported Use.",0,0,0,0,0,0,0,0,0
9032,Evernote,"In most cases, in the event we elect to close your account, we will provide at least 30 days advance notice to you at the email address you have provided to us, so you have a chance to retrieve any Content stored on the Service servers (unless we determine that we are legally prohibited from providing such notice or enabling you to do so).",0,0,0,0,0,0,0,0,0
9033,Evernote,"After the expiration of this notice period, you will no longer be able to retrieve Content contained in that account or otherwise use the Service through that account.",0,0,0,0,0,0,0,0,0
9034,Evernote,What Happens to My Account when I Die?,0,0,0,0,0,0,0,0,0
9035,Evernote,"Evernote’s pledge to protect the privacy of your Content will continue, even after your death or incapacity.",0,0,0,0,0,0,0,0,0
9036,Evernote,"If you wish to enable someone to have access to your Content or other data in your account after you are no longer able to provide them access, you need to implement a process for providing your information to them.",0,0,0,0,0,0,0,0,0
9037,Evernote,"We will not provide your information, or your Content, to anyone, even next of kin, unless we determine that we are legally obligated to do so.",0,0,0,0,0,0,0,0,0
9038,Evernote,"We encourage you to include your Basic Subscriber information, with instructions on how to access your Content, in your will or other estate plans, so that anyone you wish to have access to your account will have the means to do so.",0,0,0,0,0,0,0,0,0
9039,Evernote,Please see our Commercial Terms for information on terminating payment for Paid Services upon death or incapacity.,0,0,0,0,0,0,0,0,0
9040,Evernote,"If I Have a Great Idea to Share with Evernote, What Are My Rights?",0,0,0,0,0,0,0,0,0
9041,Evernote,"When you submit any ideas, suggestions, documents and/or proposals relating to the Service (or other products or services) to Evernote through the “Contact Us,” User Forum or Support interfaces or through any other channel or mechanism (collectively, “Contributions”), you acknowledge and agree that: (i) your Contributions do not contain confidential or proprietary information; (ii) Evernote is not under any obligation of confidentiality, express or implied, with respect to the Contributions; (iii) Evernote shall be entitled to use or disclose (or choose not to use or disclose) such Contributions for any purpose, in any way; (iv) Evernote may have something similar to the Contributions already under consideration or in development; (v) your Contributions automatically become the property of Evernote without any obligation of Evernote to you; and (vi) you are not entitled to any accounting, compensation or reimbursement of any kind from Evernote under any circumstances.",0,0,0,0,0,0,0,0,0
9042,Evernote,Does Evernote Serve Ads?,0,0,0,0,0,0,0,0,0
9043,Evernote,Our business model is to make the Service so valuable that our users will want to subscribe to a Paid Service.,0,0,0,0,0,0,0,0,0
9044,Evernote,"However, we may display advertisements and promotions on or in connection with the Service, some of which may be paid for by third parties.",0,0,0,0,0,0,0,0,0
9045,Evernote,"For more information, please see our Privacy Policy and Cookie Information page.",0,0,0,0,0,0,0,0,0
9046,Evernote,"Some advertising or other messaging content we provide will be based upon information provided by third parties, and we shall not be responsible or liable for any loss or damage of any sort incurred by you as a result of any advertisements or other messages.",2,0,0,0,0,0,1,0,0
9047,Evernote,"Furthermore, your interactions with advertisers found on or through the Service, including, without limitation, all reliance upon advertising, all commercial transactions and legal obligations associated therewith, are solely between you and such advertisers.",0,0,0,0,0,0,0,0,0
9048,Evernote,What Else Do I Need to Know?,0,0,0,0,0,0,0,0,0
9049,Evernote,"THIRD-PARTY LINKS, CONTENT AND PROGRAMMING.",0,0,0,0,0,0,0,0,0
9050,Evernote,"We may have little or no control over such sites or developers and, accordingly, you acknowledge and agree that (i) we are not responsible for the availability of such external sites, content or applications; (ii) we are not responsible or liable for any content or other materials or performance available from such sites or applications and (iii) we shall not be responsible or liable, directly or indirectly, for any damage or loss caused or alleged to be caused by or in connection with use of or reliance on any such content, materials or applications.",2,0,0,0,0,0,1,0,0
9051,Evernote,"We may include or recommend third party resources, materials and developers and/or links to third party websites, content and applications as part of, or in connection with, the Service.",0,0,0,0,0,0,0,0,0
9052,Evernote,INDEMNITY.,0,0,0,0,0,0,0,0,0
9053,Evernote,"You agree to indemnify and hold Evernote, its subsidiaries, affiliates, officers, agents, employees, advertisers, Service Providers and other partners harmless from and against any and all claims, liabilities, damages (actual and consequential), losses and expenses (including legal and other professional fees) arising from or in any way related to any third party claims relating to your use of any of the Service, any violation of these Terms of Service or any other actions connected with your use of the Service (including all actions taken under your account).",0,0,0,0,0,0,0,0,0
9054,Evernote,"In the event of such claim, we will endeavor to provide notice of the claim, suit or action to the contact information we have for the account, provided that any failure to deliver such notice to you shall not eliminate or reduce your indemnification obligation hereunder.",0,0,0,0,0,0,0,0,0
9055,Evernote,LIMITATION OF LIABILITY AND DISCLAIMER OF WARRANTIES.,0,0,0,0,0,0,0,0,0
9056,Evernote,"To the maximum extent permitted by law, the Service Is Available “As Is.” YOU EXPRESSLY UNDERSTAND AND AGREE THAT:",0,0,0,0,0,0,0,0,0
9057,Evernote,YOUR USE OF THE SERVICE AND THE PURCHASE AND USE OF ANY SERVICES ARE ALL AT YOUR SOLE RISK.,0,0,0,0,0,0,0,0,0
9058,Evernote,THE SERVICE IS PROVIDED ON AN “AS IS” AND “AS AVAILABLE” BASIS.,0,0,0,0,0,0,0,0,0
9059,Evernote,"TO THE MAXIMUM EXTENT PERMITTED BY LAW, EVERNOTE EXPRESSLY DISCLAIMS ALL WARRANTIES AND CONDITIONS OF ANY KIND, WHETHER EXPRESS OR IMPLIED, INCLUDING, BUT NOT LIMITED TO THE IMPLIED WARRANTIES AND CONDITIONS OF MERCHANTABILITY, FITNESS FOR A PARTICULAR PURPOSE AND NON-INFRINGEMENT.",0,0,0,0,0,0,0,0,0
9060,Evernote,"EVERNOTE DOES NOT WARRANT THAT (i) THE SERVICE WILL MEET ALL OF YOUR REQUIREMENTS; (ii) THE SERVICE WILL BE UNINTERRUPTED, TIMELY, SECURE OR ERROR-FREE; OR (iii) ALL ERRORS IN THE SOFTWARE OR SERVICE WILL BE CORRECTED.",0,0,0,0,0,0,0,0,0
9061,Evernote,ANY MATERIAL DOWNLOADED OR OTHERWISE OBTAINED THROUGH THE USE OF THE SERVICE IS DONE AT YOUR OWN DISCRETION AND RISK AND YOU ARE SOLELY RESPONSIBLE FOR ANY DAMAGE TO YOUR COMPUTER OR OTHER DEVICE OR LOSS OF DATA RESULTING FROM THE DOWNLOAD OR USE OF ANY SUCH MATERIAL.,2,0,0,0,0,0,1,0,0
9062,Evernote,"NO ADVICE OR INFORMATION, WHETHER ORAL OR WRITTEN, OBTAINED BY YOU FROM EVERNOTE OR THROUGH OR FROM THE SERVICE SHALL CREATE ANY WARRANTY NOT EXPRESSLY STATED IN THESE TERMS OF SERVICE.",0,0,0,0,0,0,0,0,0
9063,Evernote,"YOU EXPRESSLY UNDERSTAND AND AGREE THAT EVERNOTE, ITS SUBSIDIARIES, AFFILIATES, SERVICE PROVIDERS, AND LICENSORS, AND OUR AND THEIR RESPECTIVE OFFICERS, EMPLOYEES, AGENTS AND SUCCESSORS SHALL NOT BE LIABLE TO YOU FOR ANY DIRECT, INDIRECT, INCIDENTAL, SPECIAL, CONSEQUENTIAL OR EXEMPLARY DAMAGES, INCLUDING BUT NOT LIMITED TO, DAMAGES FOR LOSS OF PROFITS, GOODWILL, USE, DATA, COVER OR OTHER INTANGIBLE LOSSES (EVEN IF EVERNOTE HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGES) RESULTING FROM: (i) THE USE OR THE INABILITY TO USE THE SERVICE OR TO USE PROMOTIONAL CODES OR EVERNOTE POINTS; (ii) THE COST OF PROCUREMENT OF SUBSTITUTE SERVICES RESULTING FROM ANY DATA, INFORMATION OR SERVICE PURCHASED OR OBTAINED OR MESSAGES RECEIVED OR TRANSACTIONS ENTERED INTO THROUGH OR FROM THE SERVICE; (iii) UNAUTHORIZED ACCESS TO OR THE LOSS, CORRUPTION OR ALTERATION OF YOUR TRANSMISSIONS, CONTENT OR DATA; (iv) STATEMENTS OR CONDUCT OF ANY THIRD PARTY ON OR USING THE SERVICE, OR PROVIDING ANY SERVICES RELATED TO THE OPERATION OF THE SERVICE; (v) EVERNOTE’S ACTIONS OR OMISSIONS IN RELIANCE UPON YOUR BASIC SUBSCRIBER INFORMATION AND ANY CHANGES THERETO OR NOTICES RECEIVED THEREFROM; (vi) YOUR FAILURE TO PROTECT THE CONFIDENTIALITY OF ANY PASSWORDS OR ACCESS RIGHTS TO YOUR ACCOUNT; (vii) THE ACTS OR OMISSIONS OF ANY THIRD PARTY USING OR INTEGRATING WITH THE SERVICE; (viii) ANY ADVERTISING CONTENT OR YOUR PURCHASE OR USE OF ANY ADVERTISED OR OTHER THIRD-PARTY PRODUCT OR SERVICE; (ix) THE TERMINATION OF YOUR ACCOUNT IN ACCORDANCE WITH THE TERMS OF THESE TERMS OF SERVICE; OR (x) ANY OTHER MATTER RELATING TO THE SERVICE.",2,0,0,0,0,0,1,0,0
9064,Evernote,EXCLUSIONS AND LIMITATIONS.,0,0,0,0,0,0,0,0,0
9065,Evernote,"NOTHING IN THESE TERMS OF SERVICE (INCLUDING THE LIMITATION OF LIABILITY PROVISIONS) IS INTENDED TO EXCLUDE OR LIMIT ANY CONDITION, WARRANTY, RIGHT OR LIABILITY WHICH MAY NOT BE LAWFULLY EXCLUDED OR LIMITED.",0,0,0,0,0,0,0,0,0
9066,Evernote,"SOME JURISDICTIONS DO NOT ALLOW THE EXCLUSION OF CERTAIN WARRANTIES OR CONDITIONS OR THE LIMITATION OR EXCLUSION OF LIABILITY FOR LOSS OR DAMAGE CAUSED BY WILLFUL ACTS, NEGLIGENCE, BREACH OF CONTRACT OR BREACH OF IMPLIED TERMS, OR INCIDENTAL OR CONSEQUENTIAL DAMAGES.",0,0,0,0,0,0,0,0,0
9067,Evernote,"ACCORDINGLY, ONLY THOSE LIABILITY AND OTHER LIMITATIONS WHICH ARE LAWFUL IN YOUR JURISDICTION (IF ANY) WILL APPLY TO YOU AND OUR LIABILITY IS LIMITED TO THE MAXIMUM EXTENT PERMITTED BY LAW.",0,0,0,0,0,0,0,0,0
9068,Evernote,"If Evernote Has to Send Me Notice of Something, How Will That Happen?",0,0,0,0,0,0,0,0,0
9069,Evernote,"This is another reason why it’s important for you to make sure your Basic Subscriber Information is accurate, complete and up to date.",0,0,0,0,0,0,0,0,0
9070,Evernote,"We may provide you with notices by email (to the email address associated with your account), regular mail or postings on the website(s) related to the affected Service.",0,0,0,0,0,0,0,0,0
9071,Evernote,How Can I Send a Notice to Evernote?,0,0,0,0,0,0,0,0,0
9072,Evernote,"Except where these Terms or any Separate Agreement specifically provide for use of a different means or address for notice, any notice to Evernote must be delivered by email to compliance@evernote.com.",0,0,0,0,0,0,0,0,0
9073,Evernote,This email address may be updated as part of any update to these Terms of Service.,0,0,0,0,0,0,0,0,0
9074,Evernote,"If you are unable to deliver notice via email, you may send a notice to us at the following address (as applicable to your Service provider):",0,0,0,0,0,0,0,0,0
9075,Evernote,Evernote Corporation,0,0,0,0,0,0,0,0,0
9076,Evernote,305 Walnut Street,0,0,0,0,0,0,0,0,0
9077,Evernote,"Redwood City, California 94063 USA",0,0,0,0,0,0,0,0,0
9078,Evernote,Attention: Legal Notice,0,0,0,0,0,0,0,0,0
9079,Evernote,Evernote GmbH,0,0,0,0,0,0,0,0,0
9080,Evernote,Walchestrasse 9,0,0,0,0,0,0,0,0,0
9081,Evernote,"8006 Zurich, Switzerland",0,0,0,0,0,0,0,0,0
9082,Evernote,Attention: Legal Notice,0,0,0,0,0,0,0,0,0
9083,Evernote,Evernote Do Brasil Serviços De,0,0,0,0,0,0,0,0,0
9084,Evernote,Aplicações Ltda,0,0,0,0,0,0,0,0,0
9085,Evernote,Federal Taxpayer Registration CNPJ/MF no 17.566.240/0001-50,0,0,0,0,0,0,0,0,0
9086,Evernote,"Avenida Paulista, no 2.300",0,0,0,0,0,0,0,0,0
9087,Evernote,Andar Pilotis,0,0,0,0,0,0,0,0,0
9088,Evernote,Edifício São Luiz Gonzaga,0,0,0,0,0,0,0,0,0
9089,Evernote,"CEP: 01310-300, São Paulo/SP",0,0,0,0,0,0,0,0,0
9090,Evernote,Attention: Legal Notice,0,0,0,0,0,0,0,0,0
9091,Evernote,Are There Countries Where I’m Not Allowed to Use Evernote?,0,0,0,0,0,0,0,0,0
9092,Evernote,You may not use or otherwise export the Service or any Evernote Software except as authorized by United States (“U.S.”) law and the laws of the jurisdiction in which the Service is hosted or where you use the Service.,0,0,0,0,0,0,0,0,0
9093,Evernote,"In particular, but without limitation, the Evernote Software may not be (i) exported or re-exported into any countries that are subject to U.S.",0,0,0,0,0,0,0,0,0
9094,Evernote,economic sanctions or (ii) provided to or used by anyone on the U.S.,0,0,0,0,0,0,0,0,0
9095,Evernote,Department of the Treasury's lists of Foreign Sanctions Evaders or Specially Designated Nationals or the U.S.,0,0,0,0,0,0,0,0,0
9096,Evernote,"Department of Commerce Denied Persons, Unverified, or Entity lists.",0,0,0,0,0,0,0,0,0
9097,Evernote,"By using the Service, you represent and warrant that you are not located in any such country or on any such list, and shall not use the Service, or provide access to or use of the Service to anyone, in any such country.",0,0,0,0,0,0,0,0,0
9098,Evernote,"In addition, you are responsible for compliance with applicable export control, economic sanctions and related laws when you travel across international borders and access your Content.",0,0,0,0,0,0,0,0,0
9099,Evernote,What Law Applies to My Use of Evernote?,0,0,0,0,0,0,0,0,0
9100,Evernote,"If you are a resident of the United States or Canada, these Terms and the relationship between you and Evernote (including any dispute) shall be governed in all respects by the laws of the State of California, United States of America, as they apply to agreements entered into and to be performed entirely within California between California residents, without regard to its conflict of law provisions.",2,0,0,0,0,1,0,0,0
9101,Evernote,"If you reside in Brazil, these Terms and the relationship between you and Evernote (including any dispute) shall be governed in all respects by the laws of Brazil and shall be considered to have been made and accepted in Brazil, without regard to conflict of law provisions.",2,0,0,0,0,1,0,0,0
9102,Evernote,"If you reside outside of the United States, Canada, and Brazil, these Terms and the relationship between you and Evernote (including any dispute) shall be governed in all respects by the laws of Switzerland and shall be considered to have been made and accepted in Switzerland, without regard to conflict of law provisions.",2,0,0,0,0,1,0,0,0
9103,Evernote,"If any provision of these Terms of Service is found by a court of competent jurisdiction to be invalid, the parties nevertheless agree that the court should endeavor to give effect to the parties’ intentions as reflected in the provision, and the other provisions of the Terms of Service remain in full force and effect.",0,0,0,0,0,0,0,0,0
9104,Evernote,What Do I Do If I Think I Have a Claim Against Evernote?,0,0,0,0,0,0,0,0,0
9105,Evernote,LET US KNOW ABOUT YOUR COMPLAINT.,0,0,0,0,0,0,0,0,0
9106,Evernote,"We want to know if you have a problem so we encourage you to contact our Customer Support team if you have any concerns with respect to the operation of the Service or any Evernote Software, as we want to ensure that you have an excellent experience.",0,0,0,0,0,0,0,0,0
9107,Evernote,INITIATING A FORMAL CLAIM.,0,0,0,0,0,0,0,0,0
9108,Evernote,"If you conclude that we have not satisfied your concern and that you must pursue legal action, you agree that your claim must be resolved by the processes set forth in these Terms.",0,0,0,0,0,0,0,0,0
9109,Evernote,"Evernote provides the Service to you on the condition that you accept the dispute resolution provisions described below, so if you initiate any claim against Evernote in any other manner, you shall be in violation of these Terms and you agree that Evernote shall be entitled to have such action dismissed or otherwise terminated and you agree to reimburse Evernote for its reasonable costs incurred in defending against such improperly initiated claim.",0,0,0,0,0,0,0,0,0
9110,Evernote,"You agree that prior to initiating any formal proceedings against Evernote, you will send us a notice to our attorneys at legalnotice@evernote.com and state that you are providing a “Notice of Dispute.” Upon receipt of a Notice of Dispute, you and we shall attempt to resolve the dispute through informal negotiation within sixty (60) days from the date the Notice of Dispute is sent.",0,0,0,0,0,0,0,0,0
9111,Evernote,"If the dispute remains unresolved, either you or we may initiate formal proceedings according to these Terms.",0,0,0,0,0,0,0,0,0
9112,Evernote,"Except where our dispute is being resolved pursuant to an arbitration (as provided below), if you are a resident of the United States or Canada, you agree that any claim or dispute you may have against Evernote must be resolved exclusively by a state or federal court located in San Mateo County, California.",3,0,0,0,1,0,0,0,0
9113,Evernote,"You agree to submit to the exclusive personal jurisdiction of the courts located within San Mateo County, California (and, for the avoidance of doubt, to exclude the jurisdiction of any other court) for the purpose of litigating all such claims or disputes.",3,0,0,0,1,0,0,0,0
9114,Evernote,"Except where our dispute is being resolved pursuant to an arbitration (as provided below), if you reside in Brazil, you agree that any claim or dispute you may have against Evernote must be resolved exclusively by the courts in São Paolo-SP, Brasil.",3,0,0,0,1,0,0,0,0
9115,Evernote,"You agree to submit to the exclusive personal jurisdiction of the courts located within São Paolo-SP, Brasil (and, for the avoidance of doubt, to exclude the jurisdiction of any other court) for the purpose of litigating all such claims or disputes.",3,0,0,0,1,0,0,0,0
9116,Evernote,"Except where our dispute is being resolved pursuant to an arbitration (as provided below), if you are not a resident of the United States, Canada, or Brazil, you agree that any claim or dispute you may have against Evernote must be resolved exclusively by the courts in Zurich, Switzerland.",3,0,0,0,1,0,0,0,0
9117,Evernote,"You agree to submit to the exclusive personal jurisdiction of the courts located within Zurich, Switzerland (and, for the avoidance of doubt, to exclude the jurisdiction of any other court) for the purpose of litigating all such claims or disputes.",3,0,0,0,1,0,0,0,0
9118,Evernote,ALTERNATIVE DISPUTE RESOLUTION PROCESS.,0,0,0,0,0,0,0,0,0
9119,Evernote,"Unless you are subject to the Arbitration Agreement set out below, and subject to any applicable laws, if a claim arises between you and Evernote where the total value of such claim is less than US$10,000, the party initiating the claim may elect to have the dispute resolved pursuant to a binding arbitration process that does not require attendance in person.",0,0,0,0,0,0,0,0,0
9120,Evernote,"This “Alternative Dispute Resolution Process” shall be initiated by either party sending notice to the other, in which event you and Evernote agree to use our reasonable efforts to agree within thirty (30) days upon an individual or service to manage the Alternative Dispute Resolution Process (the “Arbitration Manager”) according to the following requirements: (i) neither party shall be required to attend any proceeding in person, (ii) the proceeding will be conducted via written submissions, telephone or online communications or as otherwise agreed upon, (iii) the fees for the Arbitration Manager will be borne equally by the parties or be submitted to the Arbitration Manager to determine as part of the dispute and (iv) the judgment rendered by the Arbitration Manager may be entered in any court of competent jurisdiction for enforcement.",0,0,0,0,0,0,0,0,0
9121,Evernote,"If you are a resident of the European Union (EU), please note that we offer this Alternative Dispute Resolution Process, but we cannot offer you the European Commission Dispute Platform as we do not have an establishment in the EU.",0,0,0,0,0,0,0,0,0
9122,Evernote,ARBITRATION AGREEMENT.,0,0,0,0,0,0,0,0,0
9123,Evernote,"If you reside in the United States or are otherwise subject to the US Federal Arbitration Act, you and Evernote agree that any and all disputes or claims that have arisen or may arise between us - except any dispute relating to the enforcement or validity of your, our or either of our licensors’ intellectual property rights - shall be resolved exclusively through final and binding arbitration, rather than in court, except that you may assert claims in small claims court, if your claims qualify.",2,1,0,0,0,0,0,0,0
9124,Evernote,The Federal Arbitration Act governs the interpretation and enforcement of this Arbitration Agreement.,0,0,0,0,0,0,0,0,0
9125,Evernote,"(Note that if you were a Service user prior to December 4, 2012 and formally elected to opt out of the Arbitration Agreement pursuant to the procedures set out in our Terms of Service that were effective as of December 4, 2012, you are not subject to this Arbitration Agreement.)",0,0,0,0,0,0,0,0,0
9126,Evernote,"Our arbitration proceedings would be conducted by the American Arbitration Association (""AAA"") under its rules and procedures applicable at that time, including the AAA's Supplementary Procedures for Consumer-Related Disputes (to the extent applicable), as modified by our Arbitration Agreement.",0,0,0,0,0,0,0,0,0
9127,Evernote,"You may review those rules and procedures, and obtain a form for initiating arbitration proceedings at the AAA's website.",0,0,0,0,0,0,0,0,0
9128,Evernote,The arbitration shall be held in the county in which you reside or at another mutually agreed location.,0,0,0,0,0,0,0,0,0
9129,Evernote,"If the value of the relief sought is US$10,000 or less, either of us may elect to have the arbitration conducted by telephone or based solely on written submissions, which election shall be binding on us subject to the arbitrator's discretion to require an in-person hearing.",0,0,0,0,0,0,0,0,0
9130,Evernote,"Attendance at an in-person hearing may be made by telephone by you and/or us, unless the arbitrator requires otherwise.",0,0,0,0,0,0,0,0,0
9131,Evernote,"The arbitrator will decide the substance of all claims in accordance with the laws of the State of California, including recognized principles of equity, and will honor all claims of privilege recognized by law.",0,0,0,0,0,0,0,0,0
9132,Evernote,"The arbitrator shall not be bound by rulings in prior arbitrations involving different Evernote users, but is bound by rulings in prior arbitrations involving the same user to the extent required by applicable law.",0,0,0,0,0,0,0,0,0
9133,Evernote,"The arbitrator's award shall be final and binding and judgment on the award rendered by the arbitrator may be entered in any court possessing jurisdiction over the parties, except for a limited right of appeal under the Federal Arbitration Act.",0,0,0,0,0,0,0,0,0
9134,Evernote,"The AAA rules will govern the payment of all filing, administration and arbitrator fees, unless our Arbitration Agreement expressly provides otherwise.",0,0,0,0,0,0,0,0,0
9135,Evernote,"If the amount of any claim in an arbitration is US$10,000 or less, Evernote will pay all filing, administration and arbitrator fees associated with the arbitration, so long as (i) you make a written request for such payment of fees and submit it to the AAA with your Demand for Arbitration and (ii) your claim is not determined by the arbitrator to be frivolous.",0,0,0,0,0,0,0,0,0
9136,Evernote,"In such case, we will make arrangements to pay all necessary fees directly to the AAA.",0,0,0,0,0,0,0,0,0
9137,Evernote,"If the amount of the claim exceeds US$10,000 and you are able to demonstrate that the costs of arbitration will be prohibitive as compared to the costs of litigation, Evernote will pay as much of the filing, administration and arbitrator fees as the arbitrator deems necessary to prevent the arbitration from being cost-prohibitive.",0,0,0,0,0,0,0,0,0
9138,Evernote,"If the arbitrator determines the claim(s) you assert in the arbitration are frivolous, you agree to reimburse Evernote for all fees associated with the arbitration paid by Evernote on your behalf, which you otherwise would be obligated to pay under the AAA's rules.",0,0,0,0,0,0,0,0,0
9139,Evernote,"YOU AND EVERNOTE AGREE, AS PART OF THE ARBITRATION AGREEMENT, THAT EACH OF US MAY BRING CLAIMS AGAINST THE OTHER ONLY ON AN INDIVIDUAL BASIS AND NOT AS PART OF ANY PURPORTED CLASS OR REPRESENTATIVE ACTION OR PROCEEDING.",0,0,0,0,0,0,0,0,0
9140,Evernote,"WE REFER TO THIS AS THE “PROHIBITION OF CLASS AND REPRESENTATIVE ACTIONS.” UNLESS BOTH YOU AND WE AGREE OTHERWISE, THE ARBITRATOR MAY NOT CONSOLIDATE OR JOIN YOUR OR OUR CLAIM WITH ANOTHER PERSON'S OR PARTY'S CLAIMS, AND MAY NOT OTHERWISE PRESIDE OVER ANY FORM OF A CONSOLIDATED, REPRESENTATIVE OR CLASS PROCEEDING.",0,0,0,0,0,0,0,0,0
9141,Evernote,"THE ARBITRATOR MAY ONLY AWARD RELIEF (INCLUDING MONETARY, INJUNCTIVE, AND DECLARATORY RELIEF) IN FAVOR OF THE INDIVIDUAL PARTY SEEKING RELIEF AND ONLY TO THE EXTENT NECESSARY TO PROVIDE RELIEF NECESSITATED BY THAT PARTY'S INDIVIDUAL CLAIM(S).",0,0,0,0,0,0,0,0,0
9142,Evernote,ANY RELIEF AWARDED CANNOT AFFECT OTHER EVERNOTE USERS.,0,0,0,0,0,0,0,0,0
9143,Evernote,"Except with respect to the Prohibition of Class and Representative Actions, if a court decides that any part of this Arbitration Agreement is invalid or unenforceable, the other parts of this Arbitration Agreement shall continue to apply.",0,0,0,0,0,0,0,0,0
9144,Evernote,"If a court decides that the Prohibition of Class and Representative Actions is invalid or unenforceable, then this entire Arbitration Agreement shall be null and void.",0,0,0,0,0,0,0,0,0
9145,Evernote,The remainder of these Terms and this Section (What Do I Do if I think I Have A Claim Against Evernote?) will continue to apply.,0,0,0,0,0,0,0,0,0
9146,Evernote,CLAIMS ARE TIME-BARRED.,0,0,0,0,0,0,0,0,0
9147,Evernote,"You agree that regardless of any statute or law to the contrary or the applicable dispute resolution process, any claim or cause of action you may have arising out of or related to use of the Service or otherwise under these must be filed within one (1) year after such claim or cause of action arose or you hereby agree to be forever barred from bringing such claim.",2,0,0,0,0,0,1,0,0
9148,Evernote,"The provisions of this section, entitled “Claims Are Time-Barred” shall be deemed to constitute a separate written legally binding agreement by and between you and us.",0,0,0,0,0,0,0,0,0
9149,Evernote,SPECIAL NOTICE FOR CALIFORNIA USERS.,0,0,0,0,0,0,0,0,0
9150,Evernote,"Under California Civil Code Section 1789.3, users of the Service from California are entitled to the following specific consumer rights notice: The Complaint Assistance Unit of the Division of Consumer Services of the California Department of Consumer Affairs may be contacted in writing at 1625 North Market Blvd., Suite N 112, Sacramento, CA 95834, or by telephone at (916) 445-1254 or (800) 952-5210.",0,0,0,0,0,0,0,0,0
9151,Evernote,You may contact us via email at legalnotice@evernote.com or at:,0,0,0,0,0,0,0,0,0
9152,Evernote,Evernote Corporation,0,0,0,0,0,0,0,0,0
9153,Evernote,305 Walnut Street,0,0,0,0,0,0,0,0,0
